permalink,name,homepage_url,category_list,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,status_code
/organization/actx,ActX,http://actx.com,|Biotechnology|,Biotechnology,2670394.0,operating,USA,WA,Seattle,Seattle,2.0,2012-01-01,2012-01,2012-Q1,2012.0,2014-01-12,2014-07-18,1920391.0,750003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/cargospotter,CargoSpotter,http://www.cargospotter.no,|Shipping|Big Data|Big Data Analytics|Search|,Search,264094.0,operating,NOR,,Oslo,Oslo,1.0,2009-01-01,2009-01,2009-Q1,2009.0,2013-01-01,2013-01-01,0.0,0.0,0.0,264094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/independa,Independa,http://www.independa.com,|Curated Web|,Curated Web,12999999.0,operating,USA,CA,San Diego,San Diego,8.0,2009-01-01,2009-01,2009-Q1,2009.0,2010-09-13,2014-05-22,0.0,11199999.0,0.0,0.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/adimab,Adimab,http://www.adimab.com,|Biotechnology|,Biotechnology,39682384.0,operating,USA,NH,"Manchester, New Hampshire",Lebanon,9.0,2007-05-01,2007-05,2007-Q2,2007.0,2007-07-01,2012-04-03,0.0,39682384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300000.0,3180000.0,4000000.0,8200000.0,0.0,0.0,0.0,0.0,1
/organization/interventional-spine,Interventional Spine,http://www.i-spineinc.com,|Biotechnology|,Biotechnology,4749109.0,operating,USA,CA,Anaheim,Irvine,2.0,2000-02-01,2000-02,2000-Q1,2000.0,2011-02-03,2013-02-21,0.0,0.0,0.0,0.0,0.0,4749109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/memopal,Memopal,http://www.memopal.com,|Cloud Data Services|Storage|Web Hosting|,Web Hosting,1000000.0,operating,ITA,,Rome,Rome,1.0,2007-10-04,2007-10,2007-Q4,2007.0,2008-04-19,2008-04-19,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/nimbuzz,Nimbuzz,http://www.nimbuzz.com,|Chat|VoIP|Messaging|Mobile|,Messaging,25000000.0,acquired,,,,,3.0,2006-05-05,2006-05,2006-Q2,2006.0,2005-12-01,2008-07-01,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/buddymedia,Salesforce Buddy Media,http://buddymedia.com,|Social Network Media|Social Media Marketing|Apps|SaaS|Software|Media|Social Media|Facebook Applications|Enterprise Software|,Social Network Media,90000000.0,acquired,USA,NY,New York City,New York,5.0,2007-09-01,2007-09,2007-Q3,2007.0,2007-09-01,2011-08-15,0.0,90000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,6500000.0,23000000.0,54000000.0,0.0,0.0,0.0,0.0,2
/organization/homesav,HomeSav,http://www.homesav.com,|E-Commerce|,E-Commerce,1200000.0,acquired,CAN,ON,Toronto,Toronto,1.0,2010-01-01,2010-01,2010-Q1,2010.0,2011-09-27,2011-09-27,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/foundations-in-learning,Foundations in Learning,http://foundations-learning.com,|Education|,Education,1906875.0,operating,USA,IA,Cedar Rapids,Iowa City,1.0,2009-01-01,2009-01,2009-Q1,2009.0,2013-09-18,2013-09-18,0.0,1906875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/3lm,3LM,http://www.3lm.com,|Enterprises|Android|Mobile|,Android,1500000.0,acquired,,,,,1.0,2010-07-01,2010-07,2010-Q3,2010.0,2010-07-01,2010-07-01,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/freespee,Freespee,http://www.freespee.com,|Advertising|,Advertising,6963460.0,operating,GBR,,London,London,3.0,2009-01-01,2009-01,2009-Q1,2009.0,2009-10-15,2012-10-09,1189120.0,5774340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5774340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/pathway-lending,Pathway Lending,https://www.pathwaylending.org,|Non Profit|,Non Profit,1750000.0,operating,USA,TN,Nashville,Nashville,1.0,,,,,2014-09-05,2014-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/miq,Jamn,http://getjamn.com/,|Apps|,Apps,300000.0,operating,HKG,,Hong Kong,Hong Kong,1.0,2012-01-01,2012-01,2012-Q1,2012.0,2014-06-01,2014-06-01,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/spitfire-athlete,Spitfire Athlete,http://www.spitfireathlete.com,|Fitness|,Fitness,118000.0,operating,,,,,1.0,,,,,2014-11-13,2014-11-13,118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/ceragon-networks,Ceragon Networks,http://www.ceragon.com,|Wireless|Telecommunications|Web Hosting|,Telecommunications,17000000.0,operating,ISR,,Tel Aviv,Tel Aviv,1.0,1996-01-01,1996-01,1996-Q1,1996.0,2014-04-01,2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/scoreloop,Scoreloop,http://www.scoreloop.com,|Games|,Games,2800000.0,acquired,DEU,,Munich,Munich,2.0,,,,,2009-04-25,2009-08-18,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/ping-communication,Ping Communication,http://www.pingcom.net,|Messaging|,Messaging,3560000.0,operating,NOR,,Oslo,Oslo,1.0,,,,,2010-09-02,2010-09-02,0.0,3560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/ikang-healthcare-group,iKang Healthcare Group,http://www.ikang.com,|Health Care|Health and Wellness|,Health Care,125000000.0,operating,CHN,,Beijing,Beijing,2.0,,,,,2007-11-01,2013-05-01,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/world-blender,World Blender,http://www.worldblender.com,|Finance|Entertainment|Facebook Applications|Android|iPhone|Software|Social Media|Mobile|Games|,Social Media,12000.0,closed,USA,WA,Seattle,Seattle,1.0,2010-01-01,2010-01,2010-Q1,2010.0,2010-11-01,2010-11-01,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
/organization/respectance,Respectance,http://www.respectance.com,|Social Media|,Social Media,1750000.0,operating,USA,CA,SF Bay Area,San Mateo,2.0,2006-06-01,2006-06,2006-Q2,2006.0,2007-06-01,2007-07-01,250000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/storyworks-ondemand,Storyworks OnDemand,http://storyworksondemand.com,|Apps|Technology|Business Services|Sales and Marketing|,Technology,170000.0,operating,USA,MN,Minneapolis,Minnetonka,1.0,2012-07-15,2012-07,2012-Q3,2012.0,2009-05-05,2009-05-05,0.0,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/sovolve,Sovolve,http://www.sovolve.com,|Quantified Self|Self Development|Private Social Networking|Social Games|Psychology|Social Media|,Social Games,990000.0,operating,,,,,3.0,2012-01-01,2012-01,2012-Q1,2012.0,2012-12-31,2014-10-01,990000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/national-billing-partners,National Billing Partners,http://www.mybillingpartner.com,,,1000000.0,operating,,,,,1.0,,,,,2010-06-16,2010-06-16,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/stirplate-io,Stirplate.io,http://www.stirplate.io,|Data Visualization|Data Center Automation|Big Data Analytics|Services|Information Technology|,Data Center Automation,20000.0,operating,,,,,1.0,2013-12-02,2013-12,2013-Q4,2013.0,2014-07-14,2014-07-14,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/phreesia,Phreesia,http://www.phreesia.com,|Health and Wellness|Electronic Health Records|Software|,Health and Wellness,72650000.0,operating,USA,NY,New York City,New York,6.0,2005-02-01,2005-02,2005-Q1,2005.0,2006-12-01,2014-10-23,0.0,72650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10250000.0,11600000.0,20800000.0,30000000.0,0.0,0.0,0.0,1
/organization/forescout,ForeScout Technologies,http://www.forescout.com,|Security|,Security,26380000.0,operating,USA,CA,SF Bay Area,Campbell,3.0,2000-01-01,2000-01,2000-Q1,2000.0,2001-12-01,2007-11-19,0.0,26380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,10000000.0,4380000.0,0.0,0.0,0.0,1
/organization/jiankongbao,Jiankongbao,http://www.jiankongbao.com/,|Security|,Security,1000000.0,operating,,,,,1.0,,,,,2014-01-01,2014-01-01,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/wildfang,Wildfang,http://www.wildfang.com,|Fashion|,Fashion,1975000.0,operating,USA,OR,"Portland, Oregon",Portland,2.0,2011-01-01,2011-01,2011-Q1,2011.0,2013-03-11,2013-11-27,0.0,1975000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/saic,SAIC,http://www.saic.com,|Security|,Security,22000000.0,operating,USA,VA,"Washington, D.C.",Mclean,1.0,1969-01-01,1969-01,1969-Q1,1969.0,2010-09-13,2010-09-13,0.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/numvc,nuMVC,http://numvc.com,|Advertising|,Advertising,50000.0,operating,USA,WA,Seattle,Seattle,1.0,2012-01-01,2012-01,2012-Q1,2012.0,2013-05-06,2013-05-06,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/octoshape,Octoshape,http://octoshape.com,|Hardware + Software|,Hardware + Software,4840000.0,operating,DNK,,Copenhagen,Copenhagen,1.0,2003-01-01,2003-01,2003-Q1,2003.0,2010-06-11,2010-06-11,0.0,4840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/medicalis,Medicalis,http://www.medicalis.com,|Enterprise Software|,Enterprise Software,23660573.0,operating,CAN,ON,Toronto,Toronto,5.0,1999-01-01,1999-01,1999-Q1,1999.0,2008-08-20,2013-04-01,0.0,19449938.0,0.0,0.0,0.0,4210635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/moon-express-inc,"Moon Express, Inc.",http://moonexpress.com,|Space Travel|,Space Travel,37500000.0,operating,USA,CA,CA - Other,Moffett Field,3.0,2010-08-01,2010-08,2010-Q3,2010.0,2010-09-01,2014-09-01,2500000.0,22500000.0,0.0,0.0,0.0,0.0,0.0,0.0,12500000.0,0.0,0.0,0.0,0.0,0.0,0.0,22500000.0,0.0,0.0,0.0,0.0,0.0,1
/organization/otologic-pharmaceutics,Otologic Pharmaceutics,http://www.otologicpharmaceutics.com,|Biotechnology|,Biotechnology,4100000.0,operating,USA,OK,Oklahoma City,Oklahoma City,1.0,,,,,2014-04-03,2014-04-03,0.0,4100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/davison-excavation-gold,Davison Excavation & Gold,,|Manufacturing|,Manufacturing,25000.0,operating,,,,,1.0,2011-06-01,2011-06,2011-Q2,2011.0,2013-12-23,2013-12-23,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/tagtagcity,TagTagCity,http://www.tagtagcity.com,|Mobile|,Mobile,2225818.0,operating,BEL,,Brussels,Brussels,3.0,2012-04-01,2012-04,2012-Q2,2012.0,2013-10-14,2014-03-05,19299.0,2206519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/sallaty-for-technology,Sallaty For Technology,http://www.sallaty.jo,|Online Shopping|E-Commerce|,E-Commerce,50000.0,operating,JOR,,Amman,Amman,1.0,2011-05-18,2011-05,2011-Q2,2011.0,2012-02-14,2012-02-14,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/moneyfarm,MoneyFarm,http://www.moneyfarm.com,|Financial Services|Finance|,Financial Services,5613564.0,operating,USA,TX,TX - Other,Milano,3.0,2011-03-01,2011-03,2011-Q1,2011.0,2011-03-01,2014-01-01,967750.0,4645814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/transbiodiesel,TransBiodiesel,http://www.transbiodiesel.com,|Biotechnology|,Biotechnology,1500000.0,operating,ISR,,ISR - Other,,1.0,,,,,2008-10-13,2008-10-13,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/mobi-tech,Mobi Tech,http://www.mobiinet.com,|Mobile|,Mobile,150000.0,operating,USA,UT,Salt Lake City,South Jordan,1.0,2008-01-01,2008-01,2008-Q1,2008.0,2010-04-21,2010-04-21,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/naytev,Naytev,http://www.naytev.com,|SaaS|Social Media|Digital Media|,Digital Media,120000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,2014-02-22,2014-02,2014-Q1,2014.0,2014-07-16,2014-07-16,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/engineyard,Engine Yard,http://www.engineyard.com,|PaaS|Infrastructure|Apps|Web Hosting|Web Development|Software|,Web Development,37500000.0,operating,USA,CA,SF Bay Area,San Francisco,3.0,2006-01-01,2006-01,2006-Q1,2006.0,2008-01-01,2009-10-07,0.0,37500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,15000000.0,19000000.0,0.0,0.0,0.0,0.0,0.0,1
/organization/sinbad-online-travellers-club,Sinbad: online travellers club,http://www.sinbad.cl,|Travel|,Travel,40000.0,operating,CHL,,Santiago,Santiago,1.0,2011-01-01,2011-01,2011-Q1,2011.0,2012-10-24,2012-10-24,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/reply-com,Reply! Inc.,http://www.reply.com,|Lead Generation|Internet Marketing|Advertising|,Advertising,84590402.0,operating,USA,CA,SF Bay Area,San Ramon,7.0,2001-01-01,2001-01,2001-Q1,2001.0,2005-03-25,2014-05-30,0.0,42500000.0,0.0,0.0,0.0,1079000.0,0.0,0.0,41011402.0,0.0,0.0,0.0,0.0,17000000.0,6000000.0,4500000.0,0.0,0.0,0.0,0.0,0.0,1
/organization/disco-volante,disco volante,http://wahwah.fm,|iPhone|Apps|Broadcasting|Social Media|Location Based Services|Music|,Social Media,289760.0,acquired,DEU,,Berlin,Berlin,1.0,2010-10-01,2010-10,2010-Q4,2010.0,2011-07-01,2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,289760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/dynamo-plastics,Dynamo Plastics,http://www.dynamoplastics.com,|Clean Technology|,Clean Technology,50000.0,operating,USA,WA,Seattle,Seattle,1.0,2013-06-07,2013-06,2013-Q2,2013.0,2013-06-01,2013-06-01,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/inform-technologies,Inform Technologies,http://www.inform.com,|Media|Journalism|Semantic Web|Curated Web|,Semantic Web,29330000.0,operating,USA,NY,New York City,New York,4.0,2004-08-01,2004-08,2004-Q3,2004.0,2006-02-13,2011-07-07,0.0,29000000.0,0.0,0.0,0.0,330000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,1
/organization/shoka-me,Shoka.me,http://shoka.me/,|Startups|Internet of Things|Public Safety|Navigation|Transportation|Crowdsourcing|,Transportation,12350.0,operating,,,,,1.0,,,,,2014-07-02,2014-07-02,0.0,0.0,0.0,12350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/expert-networks,Expert Networks,http://expertnetworks.us,|Software|,Software,2327337.0,operating,USA,CA,Los Angeles,Chatsworth,2.0,1981-01-01,1981-01,1981-Q1,1981.0,2012-09-21,2013-10-01,0.0,2327337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/basiscode,BasisCode,http://www.basiscode.com/,|Financial Services|,Financial Services,750000.0,operating,USA,GA,Atlanta,Atlanta,1.0,2011-01-01,2011-01,2011-Q1,2011.0,2014-07-29,2014-07-29,0.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/crocus-technology,Crocus Technology,http://www.crocus-technology.com,|Semiconductors|Clean Technology|,Clean Technology,76613550.0,operating,USA,CA,SF Bay Area,Santa Clara,3.0,2004-01-01,2004-01,2004-Q1,2004.0,2006-06-14,2013-07-10,0.0,76613550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16960050.0,15909100.0,0.0,43744400.0,0.0,0.0,0.0,0.0,1
/organization/emres-technologies,EMRes Technologies,,|Information Technology|,Information Technology,2900000.0,operating,USA,TX,Austin,Austin,1.0,,,,,2014-08-22,2014-08-22,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/catalog-spree,Catalog Spree,http://www.catalogspree.com,|Mobile|Retail|E-Commerce|,Retail,7800000.0,operating,USA,CA,SF Bay Area,Mountain View,2.0,2010-01-01,2010-01,2010-Q1,2010.0,2011-03-05,2011-11-17,1300000.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/fastgen,Fastgen,http://fastgencorp.com,|Hardware + Software|,Hardware + Software,1731700.0,operating,USA,CA,SF Bay Area,Foster City,1.0,,,,,2012-03-09,2012-03-09,0.0,1731700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/tm3-software,TM3 Software,http://www.tm3-software.de,|Software|,Software,660000.0,operating,DEU,,Regensburg,Regensburg,2.0,,,,,2010-08-04,2011-05-31,0.0,660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/witsbits,Witsbits,http://witsbits.com,|Software|Storage|Cloud Computing|Web Hosting|,Web Hosting,206447.0,operating,USA,CA,SF Bay Area,San Francisco,2.0,2004-01-01,2004-01,2004-Q1,2004.0,2006-01-01,2010-06-24,206447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/veruta,Veruta,http://veruta.com,|Advertising|,Advertising,289998.0,acquired,USA,CA,SF Bay Area,San Jose,1.0,2008-01-01,2008-01,2008-Q1,2008.0,2010-03-12,2010-03-12,0.0,289998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/kompyte,Kompyte.,http://www.kompyte.com,|Analytics|Market Research|Business Intelligence|SaaS|,Business Intelligence,65269.0,operating,ESP,,Barcelona,Barcelona,1.0,2014-06-03,2014-06,2014-Q2,2014.0,2014-07-15,2014-07-15,65269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/navdy,Navdy,http://www.navdy.com/,|Cars|Mobile Commerce|Displays|,Cars,6500000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,2013-01-01,2013-01,2013-Q1,2013.0,2014-08-01,2014-08-01,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/source-technologies,SOURCE TECHNOLOGIES,http://www.sourcetech.com,|Hardware + Software|,Hardware + Software,20000000.0,operating,USA,NC,Charlotte,Charlotte,1.0,1986-01-01,1986-01,1986-Q1,1986.0,2009-06-12,2009-06-12,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/gtfo-ventures,GTFO Ventures,http://www.calmighty.info,|Events|Sports|Android|iPhone|Apps|Mobile|,Mobile,151231.0,operating,FIN,,Helsinki,Helsinki,3.0,2012-04-01,2012-04,2012-Q2,2012.0,2012-06-02,2012-09-13,59145.0,0.0,0.0,0.0,0.0,0.0,38730.0,53356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/numblebee,Numblebee,http://www.numblebee.com,,,120000.0,operating,USA,AR,Little Rock,Little Rock,1.0,,,,,2010-06-16,2010-06-16,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/qwiki,Qwiki,http://www.qwiki.com,|Photography|,Photography,10500000.0,acquired,USA,NY,New York City,New York,3.0,2009-10-01,2009-10,2009-Q4,2009.0,2010-07-10,2011-03-31,1500000.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/quelle,Quelle Energie,http://www.quelleenergie.fr,|Consulting|,Consulting,718450.0,operating,FRA,,Paris,Paris,1.0,2008-01-01,2008-01,2008-Q1,2008.0,2010-01-18,2010-01-18,718450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/zulama,Zulama,http://zulama.com,|Education|,Education,200000.0,operating,USA,PA,Pittsburgh,Pittsburgh,1.0,2009-01-01,2009-01,2009-Q1,2009.0,2013-02-02,2013-02-02,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/movile-latin-america,Movile,http://www.movile.com/en/,|Mobile Commerce|Apps|Telecommunications|Mobile|,Telecommunications,56000000.0,operating,,,,,4.0,1998-01-01,1998-01,1998-Q1,1998.0,2000-01-01,2014-08-07,0.0,56000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,55000000.0,0.0,0.0,0.0,0.0,1
/organization/neochord,NeoChord,http://neochord.com,|Biotechnology|,Biotechnology,11433055.0,operating,USA,MN,Minneapolis,Eden Prairie,3.0,2007-01-01,2007-01,2007-Q1,2007.0,2009-06-16,2013-10-25,0.0,8433055.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3359055.0,5074000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/soceaniq,Soceaniq,http://soceaniq.com,|Software|,Software,749000.0,operating,USA,MA,Boston,Cambridge,1.0,2011-01-01,2011-01,2011-Q1,2011.0,2012-05-21,2012-05-21,0.0,749000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
